category,name,address,city,state,zip,confidence
library,Bodman Memorial Library,8 Aldrich St,Philadelphia,NY,13673,0.95
library,Crosby Public Library,59 Main St,Antwerp,NY,13608,0.96
library,Morristown Public Library,200 Main St,Morristown,NY,13664,0.95
library,Hammond Free Library,17 N Main St,Hammond,NY,13646,0.96
library,Rensselaer Falls Library,212 Rensselaer St,Rensselaer Falls,NY,13680,0.96
library,Richville Free Library,41 School St,Richville,NY,13681,0.96
college_university,Wadhams Hall Seminary,6866 State Highway 37,Ogdensburg,NY,13669,0.96
vocational_and_technical_school,BOCES Northwest Technical Center,1000 Park St,Ogdensburg,NY,13669,0.96
library,Lisbon Hepburn Library,6899 CR-10,Lisbon,NY,13658,0.96
library,Heuvelton Free Library,57 State St,Heuvelton,NY,13654,0.96
library,Waddington Hepburn Library,30 Main St,Waddington,NY,13694,0.96
cooking_school,Nothin' Fancy Cooking Lessons with Kay,309 CR-40,Norfolk,NY,13662,0.95
library,Madrid Hepburn Library,11 Church St,Madrid,NY,13660,0.96
library,Morley Branch Library,7230 CR-27,Canton,NY,13617,0.95
college_university,SUNY Canton,34 Cornell Dr,Canton,NY,13617,0.98
library,Canton Free Library,8 Park St,Canton,NY,13617,0.95
college_university,St. Lawrence University,23 Romoda Dr,Canton,NY,13617,0.93
library,Northern New York Library Network,6721 US Highway 11,Potsdam,NY,13676,0.96
library,Norfolk Hepburn Library,1 Hepburn St,Norfolk,NY,13667,0.96
library,Norwood Public Library,1 Morton St,Norwood,NY,13668,0.95
college_university,Clarkson University Women's Hockey,8 Clarkson Ave,Potsdam,NY,13699,0.96
college_university,The Clarkson School,10 Clarkson Ave,Potsdam,NY,13699,0.96
library,Clarkson University Library,8 Clarkson Ave,Potsdam,NY,13676,0.96
library,Potsdam Public Library,2 Park St,Potsdam,NY,13676,0.95
college_university,Alpha Chi Rho at Clarkson University,77 Elm St,Potsdam,NY,13676,0.95
college_university,Potsdam Living,31 Maple St,Potsdam,NY,13676,0.95
music_school,The Crane School of Music,44 Pierrepont Ave,Potsdam,NY,13676,0.96
college_university,State University Health Services,44 Pierrepont Ave,Potsdam,NY,13676,0.96
college_university,SUNY Potsdam,44 Pierrepont Ave,Potsdam,NY,13676,0.91
dance_school,All That Jazz dance studio,11 High St,Moira,NY,12957,0.93
dance_school,Tap To Toe Studio of Dance,2242 State Highway 420,Massena,NY,13662,0.95
library,"Akwesasne Cultural Center Library, Museum, and Giftshop",321 State Route 37,Hogansburg,NY,13655,0.95
community_center,Constable Town Garage,1292 RT-122,Constable,NY,12926,0.96
community_center,Malone YMCA,326 W Main St,Malone,NY,12953,0.91
art_school,Raven About Art,49 Elm St,Malone,NY,12953,0.95
dance_school,Tiffany's Dance Studio,446 E Main St,Malone,NY,12953,0.95
library,Wead Library,64 Elm St,Malone,NY,12953,0.96
library,Chateaugay Memorial Library,4 John St,Chateaugay,NY,12920,0.96
driving_school,Malone Driving School,730 Lake Rd,Bellmont,NY,12920,0.96
college_university,Paul Smith's College,7777 State Route 30,Paul Smiths,NY,12970,0.92
library,Tupper Lake Public Library,41 Lake St,Tupper Lake,NY,12986,0.96
community_center,Tupper Lake Memorial Civic Center,31 Santa Clara Ave,Tupper Lake,NY,12986,0.95
college_university,Colgate University Camp,5074 State Route 30,Saranac Lake,NY,12983,0.96
community_center,Saranac Lake Civic Center,213 Ampersand Ave,Saranac Lake,NY,12983,0.95
community_center,Saranac Lake Central School District,141 Petrova Ave,Saranac Lake,NY,12983,0.95
dance_school,The Dance Sanctuary,68 Main St,Saranac Lake,NY,12983,0.96
library,Saranac Lake Free Library,109 Main St,Saranac Lake,NY,12983,0.96
college_university,North Country Community College,23 Santanoni Ave,Saranac Lake,NY,12983,0.91
art_school,The Peaks Paintbar,2422 Main St,Lake Placid,NY,12946,0.96
library,Lake Placid Public Library,2471 Main St,Lake Placid,NY,12946,0.95
college_university,Lake Placid Institute For-Arts,2693 Main St,Lake Placid,NY,12946,0.95
college_university,Mary Gorry Photography,12731 Edwards Rd,Raleigh,NC,<<not,0.91
college_university,NOLS Northeast,,Gabriels,NY,,0.91
library,Wilmington E.M. Cooper Library,5751 NY-86 Scenic,,,12997,0.95
library,Au Sable Forks Free Library,9 Church Ln,Au Sable Forks,NY,12912,0.95
library,Peru Free Library,3024 Main St,Peru,NY,12972,0.96
cooking_school,Carriage House Cooking School,463 Hallock Hill Rd,Au Sable,NY,12972,0.99
library,Keeseville Free Library,1721 Front St,Chesterfield,NY,12944,0.95
library,Wells Memorial Library,12230 Nys Route 9N,Upper Jay,NY,12987,0.95
library,Keene Public Library,10928 Nys Route 9N,Keene,NY,12942,0.96
college_university,Nubble,,,,,0.96
library,Elizabethtown Circulating Library,8256 River St,Elizabethtown,NY,12932,0.96
music_school,Meadowmount School of Music,1424 CR-10,Lewis,NY,12993,0.95
college_university,Mary Gorry Photography,12731 Edwards Rd,Raleigh,NC,<<not,0.91
library,Belden Noble Memorial Library,2759 Essex Rd,Essex,NY,12936,0.96
library,Westport Library Association,6 Harris Ln,Westport,NY,12993,0.95
library,Charlotte Library,115 Ferry Rd,Charlotte,VT,05445,0.96
community_center,Trusted Local Contractors,668 Stage Rd,North Ferrisburg,VT,05473,0.96
community_center,Ferrisburgh Day,,Ferrisburgh,VT,,0.91
library,Bixby Memorial Free Library,258 Main St,Vergennes,VT,05491,0.96
library,New Haven Community Library,78 North St,New Haven,VT,05472,0.96
library,Paine Memorial Free Library,2 Gilliland Ln,Willsboro,NY,12996,0.96
driving_school,Haji Driving Academy LLC,1205 North Ave,Burlington,VT,05408,0.96
dance_school,Vermont Swings,20 Crowley St,Burlington,VT,05401,0.95
community_center,O.N.E. Community Center,20 Allen St,Burlington,VT,05401,0.96
art_school,Burlington Paint and Sip Studio,29 Church St,Burlington,VT,05401,0.91
college_university,Mann Hall UVM Trinity Campus,166 College St,Burlington,VT,05401,0.95
language_school,ALLIANCE FRANÇAISE of the LAKE CHAMPLAIN REGION,43 King St,Burlington,VT,05401,0.96
music_school,The Burlington Music Dojo,416 Pine St,Burlington,VT,05401,0.96
community_center,Colchester Meeting House,830 Main St,Colchester,VT,05446,0.96
library,Burnham Memorial Library,898 Main St,Colchester,VT,05446,0.96
massage_school,Core Connections Abdominal Centered Therapy,875 Roosevelt Hwy,Colchester,VT,05446,0.92
college_university,Albany College of Pharmacy and Health Sciences,261 Mountain View Dr,Colchester,VT,05446,0.96
music_school,Octavemode,105 Walnut St,Burlington,VT,05401,0.95
community_center,Richard Kemp Center,372 N Winooski Ave,Burlington,VT,05401,0.95
dance_school,StudiONE,294 N Winooski Ave,Burlington,VT,05401,0.95
library,Winooski Memorial Library,32 Malletts Bay Ave,Winooski,VT,05404,0.95
college_university,FERN Lab at UVM,2 Colchester Ave,Burlington,VT,05405,0.92
college_university,UVM Office of Student & Community Relations,12 Colchester Ave,Burlington,VT,05401,0.96
college_university,UVM Extension,23 Mansfield Ave,Burlington,VT,05401,0.96
college_university,UVM Professional & Continuing Education (PACE),23 Mansfield Ave,Burlington,VT,05401,0.92
college_university,"Center for Research on Emotion, Stress, and Technology",38 Fletcher Pl,Burlington,VT,05401,0.95
college_university,University of Vermont Geology Department,180 Colchester Ave,Burlington,VT,05401,0.96
library,Fletcher Free Library,235 College St,Burlington,VT,05401,0.95
college_university,University of Vermont,156a Church St,Burlington,VT,05401,0.95
music_school,DJ For Your Day,182 Main St,Burlington,VT,05401,0.95
college_university,UVM Women and Gender Equity Center,34 S Williams St,Burlington,VT,05401,0.96
college_university,Philosophy Department,70 S Williams St,Burlington,VT,05401,0.96
college_university,UVM College of Arts and Sciences,438 College St,Burlington,VT,05401,0.95
college_university,UVM Hillel,439 College St,Burlington,VT,05401,0.95
college_university,UVM Foundation,411 Main St,Burlington,VT,05401,0.96
library,Miller Information Commons - Champlain College,95 Summit St,Burlington,VT,05401,0.95
music_school,Randal Pierce Music Studio,406 S Union St,Burlington,VT,05401,0.96
college_university,Sociology Department,31 S Prospect St,Burlington,VT,05401,0.96
college_university,University Green,85 S Prospect St,Burlington,VT,05401,0.99
college_university,Education Department,"Waterman Building, 85 S Prospect St",Burlington,VT,05405,0.91
college_university,The University of Vermont - The Graduate College Admissions Offices,"Waterman Building, 85 S Prospect St",Burlington,VT,05405,0.96
college_university,Art and Art History Department,26 University Pl,Burlington,VT,05405,0.95
college_university,Billings-Ira Allen Lecture Hall,26 University Pl,Burlington,VT,05405,0.96
college_university,The Sustainable Innovation MBA at the University of Vermont,55 Colchester Ave,Burlington,VT,05401,0.91
college_university,Mechanical Engineering Program,33 Colchester Ave,Burlington,VT,05405,0.96
college_university,English Department,94 University Ter,Burlington,VT,05405,0.95
college_university,Lafayette Hall,26 University Pl,Burlington,VT,05405,0.96
college_university,Old Mill Building UVM,26 University Pl,Burlington,VT,05405,0.95
college_university,ALANA U.S. Ethnic Studies Program,26 University Pl,Burlington,VT,05405,0.96
college_university,UVM Department of Physics,26 University Pl,Burlington,VT,05405,0.95
library,Howe Library,538 Main St,Burlington,VT,05405,0.95
college_university,Religion Department,481 Main St,Burlington,VT,05405,0.95
college_university,Communication Sciences and Disorders Department,489 Main St,Burlington,VT,05405,0.95
college_university,UVM Department of Student Life,590 Main St,Burlington,VT,05405,0.95
library,University of Vermont: Dana Health Sciences Library,81 Colchester Ave,Burlington,VT,05405,0.96
medical_school,"The Robert Larner, M.D. College of Medicine at The University of Vermont",149 Beaumont Ave,Burlington,VT,05401,0.95
college_university,UVM College of Nursing and Health Sciences,106 Carrigan Dr,Burlington,VT,05405,0.95
college_university,"University of Vermont, Neuroscience Graduate Program",149 Beaumont Ave,Burlington,VT,05401,0.95
college_university,Dudley H. Davis Student Center,590 Main St,Burlington,VT,05405,0.95
college_university,George D. Aiken Center,81 Carrigan Dr,Burlington,VT,05405,0.95
college_university,UVM Davis Center - Transportation Pickup Location,590 Main St,Burlington,VT,05405,0.96
college_university,Nutrition and Food Sciences Department,109 Carrigan Dr,Burlington,VT,05405,0.96
college_university,Plant and Soil Science,63 Carrigan Dr,Burlington,VT,05401,0.96
college_university,University of Vermont,601 Main St,Burlington,VT,05401,0.92
college_university,UVM Extension Master Gardener,63 Carrigan Dr,Burlington,VT,05405,0.95
college_university,University of Vermont Continuing Education,322 S Prospect St,Burlington,VT,05401,0.96
college_university,UVM Interfaith Center,400 S Prospect St,Burlington,VT,05401,0.96
college_university,UVM Transportation And Parking Services Office,31 Spear St,Burlington,VT,05405,0.96
college_university,UVM Office of Sustainability,31 Spear St,Burlington,VT,05405,0.95
community_center,O'Brien Community Center,32 Malletts Bay Ave,Winooski,VT,05404,0.96
college_university,Advance Vermont,10 E Allen St,Winooski,VT,05404,0.95
college_university,Community College of Vermont (CCV) - Winooski,1 Abenaki Way,Winooski,VT,05404,0.95
library,South Burlington Public Library,180 Market St,South Burlington,VT,05403,0.99
college_university,Ross Sports Center,1 Park St,Winooski,VT,05404,0.96
college_university,Saint Michael's College,1 Park St,Winooski,VT,05404,0.98
music_school,Soli Music,13 Lavoie Dr,Essex Junction,VT,05452,0.95
college_university,Champlain College Online,175 Lakeside Ave,Burlington,VT,05401,0.92
dance_school,Snowmotion Dance,696 Pine St,Burlington,VT,05401,0.93
dance_school,Vermont Ballet Theater Sch,4066 Shelburne Rd,Shelburne,VT,05482,0.96
art_school,Shelburne Craft School,64 Harbor Rd,Shelburne,VT,05482,0.98
library,Pierson Library,5376 Shelburne Rd,Shelburne,VT,05482,0.95
music_school,Fox Music Studio,10 Marsett Rd,Shelburne,VT,05482,0.95
art_school,Davis Studio,916 Shelburne Rd,South Burlington,VT,05403,0.99
dance_school,Lines Vermont Studio + Store,10 Farrell St,South Burlington,VT,05403,0.93
music_school,Gregg Jordan Guitar Instruction,30 Brewer Pkwy,South Burlington,VT,05403,0.99
college_university,University of Vermont (UVM) Dairy Farm CREAM,500 Spear St,South Burlington,VT,05403,0.96
music_school,Marcy Voice Studio,88 Oakwood Dr,South Burlington,VT,05403,0.96
dance_school,Spotlight Vermont,50 San Remo Dr,South Burlington,VT,05403,0.93
massage_school,Dual Divinity School of Massage,368 Dorset St,South Burlington,VT,05403,0.95
music_school,Kindermusik with Rachel,95 Allen Rd,South Burlington,VT,05403,0.92
music_school,Bill Reed Voice Studio,1967 Spear St,South Burlington,VT,05403,0.95
dance_school,Infinity Dance Studio,1881 Williston Rd,South Burlington,VT,05403,0.91
flight_school,Vermont Flight Academy,355 Valley Rd,South Burlington,VT,05403,0.95
dance_school,Urban Dance Complex,188 Krupp Dr,Williston,VT,05495,0.91
dance_school,"Empire Dance Company, LLC",164 Boynton Ave,Plattsburgh,NY,12901,0.91
dance_school,Nancy Langlois School of Dance,34 Riley Ave,Plattsburgh,NY,12901,0.93
college_university,Plattsburgh State Clg Financial Aid,101 Broad St,Plattsburgh,NY,12901,0.95
library,Benjamin F. Feinberg Library,2 Draper Ave,Plattsburgh,NY,12901,0.96
college_university,SUNY Plattsburgh,101 Broad St,Plattsburgh,NY,12901,0.95
college_university,Lake Champlain Research Institute,101 Broad St,Plattsburgh,NY,12901,0.96
college_university,SUNY Plattsburgh Music Department,26 Rugar St,Plattsburgh,NY,12901,0.95
college_university,Plattsburgh State College Dean,101 Broad St,Plattsburgh,NY,12901,0.96
dance_school,Champlain Valley Irish Dance,5139 N Catherine St,Plattsburgh,NY,12901,0.96
library,Clinton-Essex-Franklin Library System,33 Oak St,Plattsburgh,NY,12901,0.96
library,Plattsburgh Public Library,19 Oak St,Plattsburgh,NY,12901,0.95
dance_school,Adirondack Dance & Fitness Academy,23 Durkee St,Plattsburgh,NY,12901,0.96
dance_school,Morse Academy of Irish Dance,4919 S Catherine St,Plattsburgh,NY,12901,0.99
library,LeRoy M. Douglas Sr. Library,136 Clinton Point Dr,Plattsburgh,NY,12901,0.99
college_university,Clinton Community College,136 Clinton Point Dr,Plattsburgh,NY,12901,0.98
college_university,CCC Child Care Center,136 Clinton Point Dr,Plattsburgh,NY,12901,0.95
community_center,North Hero Community Center,3483 US-2,North Hero,VT,05474,0.95
library,North Hero Public Library,3195 US-2,North Hero,VT,05474,0.99
library,Grand Isle Free Library,10 Hyde Rd,Grand Isle,VT,05458,0.96
driving_school,Pro Driver Training,60 Gonyeau Rd,Milton,VT,05468,0.96
dance_school,Footworks Studio of Dance,7 Southerberry Dr,Milton,VT,05468,0.98
flight_school,Mansfield Heliflight,159 Catamount Dr,Milton,VT,05468,0.96
driving_school,Provost Trucking-Blacktopping,678 General Leroy Manor Rd,Dannemora,NY,12962,0.96
library,Dannemora Free Library,40 Emmons St,Dannemora,NY,12929,0.96
library,Dodge Library,9 Fiske Rd,West Chazy,NY,12992,0.95
music_school,High Peaks Music Together,762 State Route 3,Plattsburgh,NY,12901,0.95
dance_school,Center Stage Dance Studio Plattsburgh,18 Plattsburgh Plz,Plattsburgh,NY,12901,0.92
library,Mooers Free Library,25 School St,Mooers,NY,12958,0.91
library,Champlain Memorial Library,148 Elm St,Champlain,NY,12919,0.95
library,Rouses Point Dodge Memorial Library,144 Lake St,Rouses Point,NY,12979,0.96
library,Alburgh Public Library,128 S Main St,Alburgh,VT,05440,0.95
library,Chazy Public Library,1329 Fiske Rd,Chazy,NY,12921,0.96
library,Isle La Motte Public Free Library,2238 Main St,Isle la Motte,VT,05463,0.96
library,Swanton Public Library,1 1st St,Swanton,VT,05488,0.95
library,Highgate Library and Community Center,17 Mill Hill Rd,Highgate,VT,05459,0.95
driving_school,Cow Tales Driver Education,2271 Sweet Hollow Rd,Fairfield,VT,05483,0.95
library,Haston Library,5167 Main St,Franklin,VT,05457,0.95
library,Sheldon Municipal Library | Sheldon VT,1640 Main St,Sheldon,VT,05483,0.96
library,Covid-19 Testing Location - A A Brown Library,88 Main St,Richford,VT,05476,0.96
library,Montgomery Town Library,84 Mountain Rd,Montgomery Center,VT,05471,0.96
community_center,Westfield Community Center,110 N Hill Rd,Westfield,VT,05874,0.95
library,Hitchcock Memorial Museum & Library,1252 VT Route 100,Westfield,VT,05874,0.95
library,Waterville Town Library,850 VT-109,Waterville,VT,05492,0.95
library,"Willey Library - Vermont State University, Johnson",337 College Hl,Johnson,VT,05656,0.96
college_university,Vermont State University Johnson Campus,337 College Hl,Johnson,VT,05656,0.96
library,Johnson Public Library,22 Pearl St,Johnson,VT,05656,0.95
community_center,Jenna's House,117 St Johns Rd,Johnson,VT,05656,0.95
library,Lanpher Memorial Library,141 Main St,Hyde Park,VT,05655,0.96
community_center,Turning Point-Franklin County,182 Lake St,St Albans,VT,05478,0.95
dance_school,The Ballet School of Vermont,14 Stebbins St,St Albans,VT,05478,0.99
dance_school,Electric Youth Dance,18 N Main St,St Albans,VT,05478,0.95
library,St. Albans Free Library,11 Maiden Ln,St Albans,VT,05478,0.96
college_university,Extension Systems-University,278 S Main St,St Albans,VT,05478,0.95
college_university,Franklin County Stormwater,75 Fairfield St,St Albans,VT,05478,0.96
dance_school,First Step Dance,53 Upper Welden St,St Albans,VT,05478,0.95
massage_school,BodySoul Massage & Bodywork School,77 Fairfield St,St Albans,VT,05478,0.91
community_center,Milton Family Community Center (MFCC),23 Villemaire Ln,Milton,VT,05468,0.91
dance_school,Dance Works Academy,210 US-7,Milton,VT,05468,0.91
library,Milton Public Library - VT,39 Bombardier Rd,Milton,VT,05468,0.95
library,Fairfax Community Library,75 Hunt St,Fairfax,VT,05454,0.96
massage_school,Firefly Massage School,31 Tabor Hill Rd,Fairfax,VT,05454,0.96
library,Westford Public Library,1717 VT-128,Westford,VT,05494,0.96
community_center,Red Brick Meeting House,1685 VT-128,Westford,VT,05494,0.96
library,Bent Northrop Memorial Library,164 Park St,Fairfield,VT,05455,0.96
library,H F Brigham Library,104 Main St N,Bakersfield,VT,05441,0.95
vocational_and_technical_school,Vermont Woodworking School,148 Main St,Fairfax,VT,05454,0.92
art_school,Winslow Art Studio,110 Bartlett Hill Rd,Jeffersonville,VT,05464,0.99
community_center,Cambridge Vermont Town Offices,85 Church St,Jeffersonville,VT,05464,0.95
community_center,Cambridge VT Community Center,22 Old Main St,Jeffersonville,VT,05464,0.95
library,Brownell Library,6 Lincoln St,Essex Junction,VT,05452,0.96
music_school,Jason Whitcomb Trumpet Studio,57 River Rd,Essex Junction,VT,05452,0.96
dance_school,Vermont Ballet Theater School Center For Dance,21 Carmichael St,Essex Junction,VT,05452,0.95
library,Essex Free Library,1 Browns River Rd,Essex Junction,VT,05452,0.96
library,Jericho Town Library,7 Jericho Center Cir,Jericho,VT,05465,0.95
driving_school,Associates in Driving,600 Blair Park Rd,Williston,VT,05495,0.95
college_university,Vermont State University Williston Campus,201 Lawrence Pl,Williston,VT,05495,0.95
cosmetology_school,O'Brien's Aveda Institute,400 Cornerstone Dr,Williston,VT,05495,0.99
library,Dorothy Alling Memorial Library,21 Library Ln,Williston,VT,05495,0.96
library,Richmond Free Library,201 Bridge St,Richmond,VT,05477,0.96
library,Deborah Rawson Memorial Library,8 River Rd,Jericho,VT,05465,0.95
library,Russell Memorial Library,92 Monkton Rdg,North Ferrisburg,VT,05473,0.96
library,Starksboro Public Library,2827 VT-116,Starksboro,VT,05487,0.92
library,Huntington Public Library,2156 Main Rd,Huntington,VT,05462,0.96
library,Lawrence Memorial Library,40 North St,Bristol,VT,05443,0.95
library,Lincoln Library,222 W River Rd,Lincoln,VT,05443,0.95
dance_school,Studio 100 Dance and Fitness,4254 Main St,Waitsfield,VT,05673,0.95
library,Joslin Memorial Library,4391 Main St,Waitsfield,VT,05673,0.95
library,Warren Public Library,413 Main St,Warren,VT,05674,0.96
art_school,MakerSphere at 30 Foundry,30 Foundry St,Waterbury,VT,05676,0.95
music_school,Vermont Music Center,93 S Main St,Waterbury,VT,05676,0.96
dance_school,Green Mountain Performing Arts,37 Commercial Dr,Waterbury,VT,05676,0.96
community_center,Morefest,,Moretown,VT,,0.93
library,Roxbury Free Library,1491 Roxbury Rd,Roxbury,VT,05669,0.96
library,Brown Public Library,93 S Main St,Northfield,VT,05663,0.95
college_university,Norwich University,158 Harmon Dr,Northfield,VT,05663,0.95
library,Kreitzberg Library,158 Harmon Dr,Northfield,VT,05663,0.95
college_university,Plumley Armory,24 ID White Ave,Northfield,VT,05663,0.95
dance_school,Garrett School of Irish Dance,18 Langdon St,Montpelier,VT,05602,0.95
library,Kellogg-Hubbard Library,135 Main St,Montpelier,VT,05602,0.95
college_university,Partnerships for Literacy and Learning,250 Main St,Montpelier,VT,05602,0.96
music_school,Monteverdi Music School,46 Barre St,Montpelier,VT,05602,0.95
music_school,Musical Munchkins with Andrea of Montpelier,46 Barre St,Montpelier,VT,05602,0.91
college_university,Vermont State Colleges,575 Stone Cutters Way,Montpelier,VT,05602,0.95
college_university,Vermont College of Fine Arts,36 College St,Montpelier,VT,05602,0.95
community_center,Central Vermont Memorial Civic Center,268 Gallison Hill Rd,Montpelier,VT,05602,0.95
community_center,Adamant Community Center,1161 Martin Rd,Calais,VT,05648,0.95
music_school,Adamant Music School,1216 Haggett Rd,Adamant,VT,05640,0.96
library,Cutler Memorial Library,151 High St,Plainfield,VT,05667,0.95
community_center,Plainfield Community Center,153 Main St,Plainfield,VT,05667,0.95
driving_school,girouxgeneraltransportinc,1 Humbert St,Barre,VT,05641,0.95
library,Ainsworth Public Library,2338 Route 14,Williamstown,VT,05679,0.95
library,Aldrich Public Library,6 Washington St,Barre,VT,05641,0.96
library,Vermont Department of Libraries,60 Washington St,Barre,VT,05641,0.96
dance_school,Shooting Star Dance Studio,47 Cherrywood Dr,Barre,VT,05641,0.96
library,Calef Memorial Library,2964 VT-110,Washington,VT,05675,0.96
dance_school,Stowe Dance Academy,177 S Main St,Stowe,VT,05672,0.95
library,Waterbury Public Library,28 N Main St,Waterbury,VT,05676,0.96
library,Stowe Free Library,90 Pond St,Stowe,VT,05672,0.95
college_university,Community College of Vermont (CCV) - Morrisville,197 Harrel St,Morrisville,VT,05661,0.96
library,Morristown Centennial Library,7 Richmond St,Morrisville,VT,05661,0.96
dance_school,Ballet Wolcott,4176 VT-15,Wolcott,VT,05680,0.96
library,Wolcott Public Library,46 Railroad St,Wolcott,VT,05680,0.96
community_center,Maple Corner Community Center,84 W County Rd,Calais,VT,05648,0.95
library,Jeudevine Memorial Library,93 N Main St,Hardwick,VT,05843,0.96
library,Greensboro Free Library,53 E Craftsbury Rd,Greensboro,VT,05841,0.96
library,Woodbury Community Library,63 Valley Lake Rd,Woodbury,VT,05681,0.96
community_center,Woodbury Clerk's Office,1672 VT-14,East Calais,VT,05650,0.95
library,Jaquith Public Library,122 School St,Marshfield,VT,05658,0.96
library,Cabot Public Library,3084 Main St,Cabot,VT,05647,0.95
library,Walden community Library,135 Cahoon Farm Rd,Walden,VT,05873,0.96
library,Pope Memorial Library,121 Park St,Danville,VT,05828,0.96
library,North Danville Brainerd Memorial Library,4215 Bruce Badger Memorial Hwy,Danville,VT,05828,0.96
library,Peacham Library,656 Bayley Hazen Rd,Peacham,VT,05821,0.96
library,Groton Free Public Library,1304 Scott Hwy,Groton,VT,05046,0.96
community_center,Church Street Meeting House,100 Church St,Barnet,VT,05821,0.96
community_center,McIndoes Academy Community Center,37 Academy Ln,McIndoe Falls,VT,05050,0.95
library,Monroe Public Library,19 Plains Rd,Monroe,NH,03771,0.96
library,Lisbon Public Library,45 School St,Lisbon,NH,03585,0.95
library,Baldwin Memorial Library,33 Main St N,Wells River,VT,05081,0.96
library,Woodsville Free Public Library,14 School Ln,Woodsville,NH,03785,0.95
college_university,UNH Extension - Grafton County,3855 Dartmouth College Hwy,North Haverhill,NH,03774,0.95
library,Patten North Haverhill Library,2885 Dartmouth College Hwy,North Haverhill,NH,03774,0.96
library,Bath Public Library,4 W Bath Rd,Bath,NH,03740,0.95
driving_school,Precision Driving School,159 Oak Hill Ave,Littleton,NH,03561,0.93
dance_school,Heart and Pole Studio,111 Saranac St,Littleton,NH,03561,0.96
art_school,Littleton Studio School,23 Ammonoosuc St,Littleton,NH,03561,0.95
library,Littleton Public Library,92 Main St,Littleton,NH,03561,0.96
library,Richardson Memorial Library,1411 Route 117,Sugar Hill,NH,03586,0.95
dance_school,Marimo Dance Studio,334 Main St,Franconia,NH,03580,0.95
library,Abbie Greenleaf Library,439 Main St,Franconia,NH,03580,0.96
college_university,Vermont State University Lyndon Campus,1001 College Rd,Lyndonville,VT,05851,0.96
library,Cobleigh Public Library,14 Depot St,Lyndonville,VT,05851,0.95
dance_school,Magdalene Moves,518 Main St,Lyndonville,VT,05851,0.92
community_center,Tom Breslin Community Center,377 Main St,Lyndonville,VT,05851,0.96
community_center,American Legion Post #30,4854 Memorial Dr,Lyndon,VT,05819,0.95
library,Burke Mountain Club,368 VT-114,Burke,VT,05832,0.96
community_center,Kingdom Recovery Center,297 Summer St,St Johnsbury,VT,05819,0.96
library,St. Johnsbury Athenaeum,1171 Main St,St Johnsbury,VT,05819,0.95
library,Davies Memorial Library,532 Maple St,Waterford,VT,05848,0.96
community_center,Calendar Brook State Wildlife Management Area,,,,05867,0.95
library,Island Pond Public Library,49 Mill St,Brighton,VT,05846,0.96
library,Albany Public Library,830 Main St,Albany,VT,05820,0.95
library,Leach Public Library,130 Park Ave,Irasburg,VT,05845,0.96
library,Craftsbury Public Library,149 Common Loop,Craftsbury,VT,05826,0.96
college_university,Nekls,125 County Rd,Glover,VT,05875,0.95
library,Barton Public Library,100 Church St,Barton,VT,05822,0.96
library,Glover Public Library,51 Bean Hill Rd,Glover,VT,05839,0.96
library,William H. & Lucy F. Rand Memorial Library,160 Railroad St,North Troy,VT,05859,0.96
community_center,"Commonplace, LLC",159 Main St,Derby Line,VT,05830,0.95
library,Goodrich Memorial Library,202 Main St,Newport,VT,05855,0.96
dance_school,North Country School of Dance,1257 E Main St,Newport,VT,05855,0.96
library,Dailey Memorial Library,101 Jr High Dr,Derby,VT,05829,0.96
library,Alice M. Ward Memorial Library,27 Park St,Canaan,VT,05903,0.96
library,Colebrook Public Library,126 Main St,Colebrook,NH,03576,0.95
library,Northumberland Public Library,31 State St,Groveton,NH,03582,0.95
library,Dummer Library,67 Hill Rd,Dummer,NH,03588,0.96
college_university,Académie Sensorielle,,,,,0.93
library,Rangeley Public Library,7 Lake St,Rangeley,ME,04970,0.95
library,Carrabassett Valley Public Library,3209 Carrabassett Dr,Carrabassett Valley,ME,04947,0.99
library,Phillips Public Library,96 Main St,Phillips,ME,04966,0.96
library,Weld Free Public Library,25 Church St,Weld,ME,04285,0.95
library,Andover Public Library,46 Church St,Andover,ME,04216,0.95
community_center,Fall Line Condominium,5033 Fall Line Dr,,,04261,0.95
dance_school,Toe Tappin Jazz Dance Studio,192 Main St,Bethel,ME,04217,0.96
library,Bethel Library,5 Broad St,Bethel,ME,04217,0.95
driving_school,Western Maine Driving Academy,4 Clachan Pl,Rumford,ME,04276,0.95
library,Rumford Public Library,56 Rumford Ave,Rumford,ME,04276,0.96
library,Mexico Public Library,15 Recreation Dr,Mexico,ME,04257,0.95
college_university,Region 9 School of Applied Technology,377 River Rd,Mexico,ME,04257,0.96
library,Whitman Library,28 S Main St,Woodstock,ME,04219,0.96
library,Ludden Memorial Library,42 Main St,Dixfield,ME,04224,0.95
library,West Paris Library,226 Main St,West Paris,ME,04289,0.95
dance_school,Art Moves Dance Studio,13 Cottage St,Norway,ME,04268,0.96
cooking_school,Maine State Cake Decorating Championship,500 Paris Hill Rd,Paris,ME,04271,0.91
library,Hamlin Memorial Library & Museum,16 Hannibal Hamlin Dr,Paris,ME,04281,0.96
library,Paris Public Library,37 Market Sq,Paris,ME,04281,0.96
library,Norway Memorial Library,258 Main St,Norway,ME,04268,0.96
dance_school,HoldYourheadhi,29 Main St,Norway,ME,04268,0.96
community_center,Oxford Rec Center,223 King St,Oxford,ME,04270,0.96
