category,name,address,city,state,zip,confidence
library,Jordan Bramley Library,15 Mechanic St,Jordan,NY,13080,0.96
library,Seymour Library,176 Genesee St,Auburn,NY,13021,0.96
library,Elbridge Free Library,241 E Main St,Elbridge,NY,13060,0.96
library,Maxwell Memorial Library,14 W Genesee St,Camillus,NY,13031,0.96
library,Marcellus Free Library,32 Maple St,Marcellus,NY,13108,0.96
library,Powers Library,29 Church St,Moravia,NY,13118,0.96
library,Groton Public Library,112 E Cortland St,Groton,NY,13073,0.95
library,Phillips Free Library,37 S Main St,Homer,NY,13077,0.95
library,Cortland Free Library,32 Church St,Cortland,NY,13045,0.99
library,Tully Free Library,12 State St,Tully,NY,13159,0.95
library,Lamont Memorial Free Library,5 Main St,McGraw,NY,13101,0.96
library,Fairmount Community Library,406 Chapel Dr,Syracuse,NY,13219,0.96
library,Hazard Branch Library,1620 W Genesee St,Syracuse,NY,13204,0.96
library,Onondaga Free Library,4840 W Seneca Tpke,Syracuse,NY,13215,0.95
library,Mundy Branch Library,1204 S Geddes St,Syracuse,NY,13204,0.95
library,White Branch Library,763 Butternut St,Syracuse,NY,13208,0.95
library,Onondaga County Public Libraries: Central Library,447 S Salina St,Syracuse,NY,13202,0.95
library,Supreme Court Library,401 Montgomery St,Syracuse,NY,13202,0.96
library,"Health Sciences Library, SUNY Upstate Medical University",766 Irving Ave,Syracuse,NY,13210,0.96
library,Bird Library,222 Waverly Ave,Syracuse,NY,13244,0.96
library,Petit Branch Library,105 Victoria Pl,Syracuse,NY,13210,0.95
library,F. Franklin Moon Library,1 Forestry Dr,Syracuse,NY,13210,0.96
library,Beauchamp Branch Library,2111 S Salina St,Syracuse,NY,13205,0.99
library,Betts Branch Library,4862 S Salina St,Syracuse,NY,13205,0.99
library,Paine Branch Library,113 Nichols Ave,Syracuse,NY,13206,0.99
library,Soule Branch Library,101 Springfield Rd,Syracuse,NY,13214,0.96
library,Noreen Reale Falcone Library,1419 Salt Springs Rd,Syracuse,NY,13214,0.95
library,Community Library of DeWitt & Jamesville,5110 Jamesville Rd,De Witt,NY,13078,0.96
library,Fayetteville Free Library,300 Orchard St,Fayetteville,NY,13066,0.91
library,Sullivan Free Library,101 Falls Blvd,Chittenango,NY,13037,0.95
library,Cazenovia Public Library,100 Albany St,Cazenovia,NY,13035,0.95
library,Morrisville Public Library,83 E Main St,Morrisville,NY,13408,0.96
library,DeRuyter Free Library,735 Utica St,Deruyter,NY,13052,0.96
library,Earlville Free Library,4 N Main St,Earlville,NY,13332,0.96
library,Smyrna Public Library,7 E Main St,Smyrna,NY,13464,0.95
library,Sherburne Public Library,2 E State St,Sherburne,NY,13460,0.96
library,Edmeston Free Library,6 West St,Edmeston,NY,13335,0.96
library,Deansboro Library & Reading Center,2651 State Route 12B,Marshall,NY,13328,0.95
library,Hamilton Public Library,13 Broad St,Hamilton,NY,13346,0.95
library,CW Clark Memorial Library,160 N Main St,Oriskany Falls,NY,13425,0.96
library,Burke Library,3967 Campus Rd,Kirkland,NY,13323,0.96
library,Kirkland Town Library,55 College St,Clinton,NY,13323,0.95
library,New Hartford Public Library,2 Library Ln,New Hartford,NY,13413,0.95
library,Waterville Public Library,206 White St,Waterville,NY,13480,0.95
library,Bridgewater Free Library,408 State Route 8,Bridgewater,NY,13318,0.96
library,Frankfort Free Library,123 S Frankfort St,Frankfort,NY,13340,0.96
library,West Winfield Library,179 South St,West Winfield,NY,13491,0.95
library,Ilion Free Public Library,78 West St,Ilion,NY,13357,0.96
library,Frank J Basloe Library,245 N Main St,Herkimer,NY,13350,0.95
library,Richfield Springs Public Library,102 W Main St,Richfield Springs,NY,13439,0.95
library,Jordanville Public Library,189 Main St,Warren,NY,13361,0.95
library,Little Falls Public Library,10 Waverly Pl,Little Falls,NY,13365,0.96
library,Springfield Library,129 CR-29A,Springfield,NY,13468,0.96
library,Margaret Reaney Memorial Library,19 Kingsbury Ave,St Johnsville,NY,13452,0.96
library,Fort Plain Free Library,19 Willett St,Fort Plain,NY,13339,0.96
library,Canajoharie Library,2 Erie Blvd,Canajoharie,NY,13317,0.99
library,Worcester-Schenevus Library,168 Main St,Worcester,NY,12197,0.96
library,Sharon Springs Free Library,129 Main St,Sharon Springs,NY,13459,0.95
library,Village Library of Cooperstown,22 Main St,Cooperstown,NY,13326,0.96
library,Kinney Memorial Library,3140 County Highway 11,Hartwick,NY,13348,0.96
library,Milford Free Library,64 S Main St,Milford,NY,13807,0.95
library,Huntington Memorial Library,62 Chestnut St,Oneonta,NY,13820,0.99
library,Harris Memorial Library,334 Main St,Otego,NY,13825,0.96
library,Franklin Free Library,334 Main St,Franklin,NY,13775,0.96
library,Stamford Library,117 Main St,Stamford,NY,12167,0.96
library,Bovina Public Library,33 Maple Ave,Bovina,NY,13740,0.95
library,Andes Public Library,242 Main St,Andes,NY,13731,0.95
library,Roxbury Library,53742 State Highway 30,Roxbury,NY,12474,0.96
library,Fairview Public Library,43 Walnut St,Margaretville,NY,12455,0.95
library,William B. Ogden Free Library,42 Gardiner Pl,Walton,NY,13856,0.96
library,Mildred and Louis Resnick Library,2 Main St,Delhi,NY,13753,0.95
library,Cannon Free Library,40 Elm St,Delhi,NY,13753,0.96
library,Afton Free Library,105 Main St,Afton,NY,13730,0.95
library,Deposit Free Library,159 Front St,Deposit,NY,13754,0.95
library,Guernsey Memorial Library,3 Court St,Norwich,NY,13815,0.95
library,Bainbridge Free Library,13 N Main St,Bainbridge,NY,13733,0.96
library,South New Berlin Free Library,3320 State Highway 8,South New Berlin,NY,13843,0.96
library,Gilbertsville Free Library,17 Commercial St,Gilbertsville,NY,13776,0.96
library,Sidney Memorial Public Library,8 River St,Sidney,NY,13838,0.96
library,Unadilla Public Library,193 Main St,Unadilla,NY,13849,0.95
library,Kellogg Free Library,5681 Telephone Rd Ext,Cincinnatus,NY,13040,0.96
library,McDonough Library,115 County Road 7,McDonough,NY,13801,0.95
library,Moore Memorial Library,59 Genesee St,Greene,NY,13778,0.96
library,Oxford Memorial Library,8 Fort Hill Park,Oxford,NY,13830,0.96
library,Broome County Public Library,185 Court St,Binghamton,NY,13901,0.96
library,Fenton Free Library,1062 Chenango St,Binghamton,NY,13901,0.96
library,Supreme Court Library,92 Court St,Binghamton,NY,13901,0.95
library,Nineveh Public Library of Colesville Township,3029 State Route 7,Nineveh,NY,13813,0.96
library,Susquehanna County Library,458 High School Rd,Montrose,PA,18801,0.95
library,Hallstead Great Bend Library,135 Franklin Ave,Hallstead,PA,18822,0.96
library,Susquehanna Branch Library,83 Erie Blvd,Susquehanna Depot,PA,18847,0.96
library,Pratt Memorial Library,752 Main St,New Milford,PA,18834,0.95
library,Louise Adelia Read Memorial Library,104 Read St,Hancock,NY,13783,0.95
library,Northern Wayne Community Library,11 Library Rd,Preston Twp,PA,18439,0.96
library,Pleasant Mount Public Library,375 Great Bend Tpke,Pleasant Mount,PA,18453,0.95
library,Carbondale Public Library,5 N Main St,Carbondale,PA,18407,0.96
library,Bethany Public Library,8 Court St,Bethany,PA,18431,0.95
library,Wayne County Library,1406 N Main St,Honesdale,PA,18431,0.96
library,Factoryville Public Library,163 College Ave,Factoryville,PA,18419,0.96
library,Dalton Community Library,113 E Main St,Dalton,PA,18414,0.95
library,Hoyt Library,284 Wyoming Ave,Kingston,PA,18704,0.95
library,Osterhout Free Library,71 S Franklin St,Wilkes-Barre,PA,18701,0.93
library,Little Free Library at Three Eighteen,318 Bowman St,Wilkes-Barre,PA,18702,0.96
library,West Pittston Library,200 Exeter Ave,West Pittston,PA,18643,0.95
library,Pittston Memorial Library,47 Broad St,Pittston,PA,18640,0.99
library,Osterhout Free Library: North Branch,28 Oliver St,Wilkes-Barre,PA,18705,0.95
library,Murphy Memorial Library,538 Venard Rd,Clarks Summit,PA,18411,0.95
library,Lackawanna County Children's Library,520 Vine St,Scranton,PA,18509,0.95
library,Nancy Kay Holmes Branch Library,1032 Green Ridge St,Scranton,PA,18509,0.96
library,Harry and Jeanette Weinberg Memorial Library,800 Linden St,Scranton,PA,18510,0.98
library,Marian Sutherland Kirby Library,35 Kirby Ave,Mountain Top,PA,18707,0.95
library,Hazleton Area Public Library Freeland Branch,515 Front St,Freeland,PA,18224,0.95
library,White Haven Area Community Library,121 Towanda St,White Haven,PA,18661,0.96
library,Penn Kidder Library,2588 PA-903,Albrightsville,PA,18210,0.96
library,Pocono Mountain Public Library,5500 Municipal Dr,Tobyhanna,PA,18466,0.95
library,Pocono Township Branch Library,112 Township Dr,Pocono Twp,PA,18372,0.95
library,Valley Community Library,739 River St,Peckville,PA,18452,0.95
library,North Pocono Public Library,1315 Church St,Moscow,PA,18444,0.95
library,Hamlin Community Library,518 Easton Tpke,Lake Ariel,PA,18436,0.99
library,Newfoundland Area Public Library,954 Main St,Newfoundland,PA,18445,0.99
library,Hawley Public Library,103 Main Ave,Hawley,PA,18428,0.92
library,Pike County Public Library,100 Bond Ct,Milford,PA,18337,0.95
library,Eastern Monroe Public Library,1002 N 9th St,Stroudsburg,PA,18360,0.99
library,Kemp Library,200 Prospect St,East Stroudsburg,PA,18301,0.96
library,Library of the Smithfields - Eastern Monroe Public Library,5200 Milford Rd,Middle Smithfield Twp,PA,18302,0.95
library,Warren County Library - Catherine Dickson Hofman Branch,4 Lambert Rd,Blairstown,NJ,07825,0.95
library,Sussex County Main Library,125 Morris Tpke,Newton,NJ,07860,0.96
library,Sussex County Library - Dennis Branch,101 Main St,Newton,NJ,07860,0.96
library,Sussex County Library - Sussex-Wantage Branch,69 County Rd 639,Wantage Twp,NJ,07461,0.95
library,Sussex County Library - Franklin Branch,103 Main St,Franklin,NJ,07416,0.95
library,Sussex County Library- Dorothy Henry Branch,66 State RT 94,Vernon,NJ,07462,0.96
library,Sparta Library,22 Woodport Rd,Sparta,NJ,07871,0.95
library,Jefferson Township Public Library,1031 Weldon Rd,Oak Ridge,NJ,07438,0.95
library,Pike County Public Library,119 E Harford St,Milford,PA,18337,0.96
library,Port Jervis Free Library,138 Pike St,Port Jervis,NY,12771,0.95
library,Town Of Greenville Resource Center,1539 US-6,Greenville,NY,12771,0.96
library,Fallsburg Library,12 Railroad Plz,South Fallsburg,NY,12779,0.96
library,Ethelbert B. Crawford Public Library,479 Broadway,Monticello,NY,12701,0.95
library,The Black Library,418 Broadway,Monticello,NY,12701,0.96
library,Supreme Court Law Library,414 Broadway,Monticello,NY,12701,0.96
library,Western Sullivan Public Library - Tusten-Cochecton Branch,198 Bridge St,Narrowsburg,NY,12764,0.95
library,Western Sullivan Public Library - Delaware Free Branch,45 Lower Main St,Delaware,NY,12723,0.96
library,Sunshine Hall Free Library,14 Proctor Rd,Highland,NY,12732,0.95
library,Manchester Community Library,3879 Hancock Hwy,Equinunk,PA,18417,0.95
library,Roscoe Free Library,85 Highland Ave,Rockland,NY,12776,0.95
library,Western Sullivan Public Library - Jeffersonville Branch,19 Center St,Jeffersonville,NY,12748,0.96
library,Livingston Manor Free Library,92 Main St,Livingston Manor,NY,12758,0.95
library,Liberty Public Library,189 N Main St,Liberty,NY,12754,0.95
library,Daniel Pierce Library,268 Main St,Neversink,NY,12740,0.95
library,Olive Free Library,4033 State Route 28A,West Shokan,NY,12494,0.95
library,West Hurley Library,42 Clover St,West Hurley,NY,12491,0.99
library,Hurley Library,48 Main St,Hurley,NY,12443,0.96
library,Kingston Library,55 Franklin St,Kingston,NY,12401,0.99
library,Biomadhd555,356 Ashokan Rd,Kingston,NY,12401,0.93
library,Stone Ridge Library,3700 Main St,Stone Ridge,NY,12484,0.95
library,Dewitt Library,491 Cottekill Rd,Stone Ridge,NY,12484,0.96
library,Rosendale Library,264 Main St,Rosendale,NY,12472,0.96
library,Town of Ulster Library,860 Ulster Ave,Kingston,NY,12401,0.96
library,Town of Esopus Library,128 Canal St,Port Ewen,NY,12466,0.96
library,Morton Memorial Library,82 Kelly St,Rhinecliff,NY,12574,0.96
library,Starr Library,68 W Market St,Rhinebeck,NY,12572,0.96
library,Red Hook Public Library,7444 S Broadway,Red Hook,NY,12571,0.95
library,Staatsburg Library,70 Old Post Rd,Hyde Park,NY,12580,0.95
library,Hyde Park Library,2 Main St,Hyde Park,NY,12538,0.95
library,Plattekill Library,2047 State Route 32,Modena,NY,12548,0.96
library,Elting Memorial Library,93 Main St,New Paltz,NY,12561,0.95
library,Southeastern New York Library Resources Council,21 S Elting Corners Rd,Highland,NY,12528,0.99
library,Highland Public Library,302 Crescent Ave,Plattekill,NY,12528,0.96
library,Newburgh Free Library Town Branch,1401 Route 300,Newburgh,NY,12550,0.96
library,Conrad N. Hilton Library,1946 Campus Dr,Hyde Park,NY,12538,0.96
library,Archives & Special Collections,3399 North Rd,Poughkeepsie,NY,12601,0.96
library,Mid-Hudson Library System,103 Market St,Poughkeepsie,NY,12601,0.96
library,Poughkeepsie Public Library District - Adriance Memorial Library,93 Market St,Poughkeepsie,NY,12601,0.91
library,Sadie Peterson Delaney African Roots Branch Library,29 N Hamilton St,Poughkeepsie,NY,12601,0.95
library,Sarah Hull Hallock Free Library,56 Main St,Marlborough,NY,12547,0.95
library,Thompson Library,15 Main Campus Dr,Poughkeepsie,NY,12604,0.96
library,George Sherman Dickinson Library,124 Raymond Ave,Poughkeepsie,NY,12604,0.95
library,Marlboro Free Library,1251 Route 9W,Marlboro,NY,12542,0.95
library,Design Library,91 Market St,Wappingers Falls,NY,12590,0.95
library,Grinnell Library,2642 E Main St,Wappingers Falls,NY,12590,0.96
library,Blodgett Memorial Library,37 Broad St,Fishkill,NY,12524,0.93
library,Ellenville Public Library,40 Center St,Ellenville,NY,12428,0.96
library,Cragsmoor Free Library,355 Cragsmoor Rd,Wawarsing,NY,12566,0.96
library,Mamakating Library,128 Sullivan St,Wurtsboro,NY,12790,0.96
library,Pine Bush Area Library,227 Maple Ave,Pine Bush,NY,12566,0.95
library,Wallkill Public Library,7 Bona Ventura Ave,Wallkill,NY,12589,0.96
library,Montgomery Free Library,133 Clinton St,Montgomery,NY,12549,0.95
library,Josephine-Louise Library,5 Scofield St,Walden,NY,12586,0.95
library,Ramapo Catskill Library System (RCLS),619 Route 17M,Wallkill,NY,10940,0.91
library,Middletown Thrall Library,11 Depot St,Middletown,NY,10940,0.95
library,SUNY Orange Library,115 South St,Middletown,NY,10940,0.96
library,Peter D Haughton Memorial Library,240 Main St,Goshen,NY,10924,0.95
library,Goshen Public Library & Historical Society,366 Main St,Goshen,NY,10924,0.92
library,Florida Public Library,4 Cohen Cir,Florida,NY,10921,0.99
library,Chester Public Library,1784 Kings Hwy,Chester,NY,10918,0.96
library,Albert Wisner Public Library,1 McFarland Dr,Warwick,NY,10990,0.95
library,West Milford Township Library,1470 Union Valley Rd,West Milford,NJ,07480,0.96
library,Kinnelon Public Library,132 Kinnelon Rd,Kinnelon,NJ,07405,0.95
library,Sloatsburg Public Library,1 Liberty Rock Rd,Sloatsburg,NY,10974,0.96
library,Wanaque Public Library,616 Ringwood Ave,Wanaque,NJ,07465,0.95
library,Butler Public Library,1 Ace Rd,Butler,NJ,07405,0.96
library,Friends of the Pompton Lakes Library,333 Wanaque Ave,Pompton Lakes,NJ,07442,0.95
library,Riverdale Free Public Library,93 Newark Pompton Tpke,Riverdale,NJ,07457,0.95
library,Oakland Public Library,2 Municipal Plz,Oakland,NJ,07436,0.96
library,Franklin Lakes Public Library,470 De Korte Dr,Franklin Lakes,NJ,07417,0.95
library,Suffern Free Library,210 Lafayette Ave,Suffern,NY,10901,0.96
library,Haverstraw King's Daughters Public Library,10 W Ramapo Rd,Garnerville,NY,10923,0.96
library,Mahwah Public Library,100 Ridge Rd,Mahwah,NJ,07430,0.96
library,Upper Saddle River Public Library,245 Lake St,Upper Saddle River,NJ,07458,0.96
library,Lee Memorial Library,500 W Crescent Ave,Allendale,NJ,07401,0.96
library,Wyckoff Public Library,200 Woodland Ave,Wyckoff,NJ,07481,0.95
library,Midland Park Memorial Library,250 Godwin Ave,Midland Park,NJ,07432,0.96
library,Waldwick Public Library,19 E Prospect St,Waldwick,NJ,07463,0.96
library,Worth-Pinkham Memorial Library,91 Warren Ave,Ho-Ho-Kus,NJ,07423,0.96
library,Borough Of Montvale,12 DePiero Dr,Montvale,NJ,07645,0.95
library,Montvale Public Library,100 DePiero Dr,Montvale,NJ,07645,0.95
library,Finkelstein Memorial Library,24 Chestnut St,Spring Valley,NY,10977,0.96
library,Pearl River Public Library,80 Franklin Ave,Pearl River,NY,10965,0.95
library,Township of Washington Public Library,144 Woodfield Rd,Washington Twp,NJ,07676,0.95
library,Hillsdale Free Public Library,509 Hillsdale Ave,Hillsdale,NJ,07642,0.96
library,River Vale Free Public Library,412 Rivervale Rd,River Vale Twp,NJ,07675,0.96
library,Haverstraw King's Daughters Public Library,85 Main St,Haverstraw,NY,10927,0.96
library,New City Library,220 N Main St,New City,NY,10956,0.96
library,Valley Cottage Library,110 Route 303,Valley Cottage,NY,10989,0.95
library,Ossining Public Library,53 Croton Ave,Ossining,NY,10562,0.95
library,Nanuet Public Library,149 Church St,Nanuet,NY,10954,0.92
library,West Nyack Free Library,65 Strawtown Rd,West Nyack,NY,10994,0.96
library,Nyack Library,59 S Broadway,Nyack,NY,10960,0.96
library,Blauvelt Free Library,541 Western Hwy,Blauvelt,NY,10913,0.95
library,Old Tappan Library,56 Russell Ave,Old Tappan,NJ,07675,0.95
library,Norwood Public Library,198 Summit St,Norwood,NJ,07648,0.95
library,Orangeburg Library,20 Greenbush Rd,Orangeburg,NY,10962,0.96
library,Lougheed Library,125 Route 340,Sparkill,NY,10976,0.96
library,Northvale Public Library,116 Paris Ave,Northvale,NJ,07647,0.96
library,Palisades Free Library,19 Closter Rd,Palisades,NY,10964,0.95
library,Westchester Library System,570 Taxter Rd,Elmsford,NY,10523,0.96
library,Piermont Public Library,25 Fly Wheel Park W,Piermont,NY,10968,0.96
library,Irvington Public Library,12 S Astor St,Irvington,NY,10533,0.95
library,Dobbs Ferry Public Library,55 Main St,Dobbs Ferry,NY,10522,0.96
library,Lamont-Doherty Geoscience Library,61 Route 9W,Orangetown,NY,10964,0.95
library,Hastings-on-Hudson Public Library,7 Maple Ave,Hastings-on-Hudson,NY,10706,0.95
library,Ardsley Public Library,9 American Legion Dr,Ardsley,NY,10502,0.95
library,Newburgh Free Library,124 Grand St,Newburgh,NY,12550,0.95
library,Cornwall Public Library,395 Hudson St,Cornwall,NY,12518,0.96
library,Woodbury Public Library Rushmore Memorial Branch,16 County Route 105,Highland Mills,NY,10930,0.95
library,Woodbury Public Library - Ida Cornell Branch,23 Smith Clove Rd,Woodbury,NY,10917,0.95
library,Howland Public Library,313 Main St,Beacon,NY,12508,0.92
library,Julia L Butterfield Library,10 Morris Ave,Cold Spring,NY,10516,0.95
library,Highland Falls Public Library,298 Main St,Highland Falls,NY,10928,0.95
library,Desmond-Fish Public Library,472 Route 403,Garrison,NY,10524,0.96
library,The Field Library,4 Nelson Ave,Peekskill,NY,10566,0.96
library,Hendrick Hudson Free Library,185 Kings Ferry Rd,Montrose,NY,10548,0.96
library,Putnam Valley Free Library,30 Oscawana Lake Rd,Putnam Valley,NY,10579,0.96
library,Woo Ju Memorial Library,2020 Route 301,Kent,NY,10512,0.95
library,Kent Public Library,17 Sybils Xing,Kent,NY,10512,0.96
library,Reed Memorial Library,1733 US-6,Carmel,NY,10512,0.95
library,Mahopac Library,668 Route 6,Mahopac,NY,10541,0.99
library,Somers Library,82 Primrose St,Somers,NY,10536,0.96
library,Katonah Village Library,26 Bedford Rd,Katonah,NY,10536,0.96
library,Brewster Public Library,79 Main St,Brewster,NY,10509,0.95
library,New Fairfield Library,2 Brush Hill Rd,New Fairfield,CT,06812,0.96
library,Ruth Keeler Memorial Library,276 Titicus Rd,North Salem,NY,10560,0.96
library,Lewisboro Library,15 Main St,South Salem,NY,10590,0.95
library,Ridgefield Library,472 Main St,Ridgefield,CT,06877,0.99
library,Edward & Doris Mortola Library,861 Bedford Rd,Mt Pleasant,NY,10570,0.95
library,Mt Pleasant Public Library,350 Bedford Rd,Pleasantville,NY,10570,0.95
library,Chappaqua Library,195 S Greeley Ave,Chappaqua,NY,10514,0.96
library,Bedford Hills Free Library,26 Main St,Bedford Hills,NY,10507,0.96
library,Mount Kisco Public Library,100 E Main St,Mt Kisco,NY,10549,0.96
library,Greenburgh Public Library,300 E Main St,Elmsford,NY,10523,0.95
library,North White Plains Library,10 Clove Rd,North Castle,NY,10603,0.95
library,Scarsdale Public Library,54 Olmsted Rd,Scarsdale,NY,10583,0.96
library,Pace Law Library,78 N Broadway,White Plains,NY,10603,0.96
library,White Plains Public Library,100 Martine Ave,White Plains,NY,10601,0.99
library,West Harrison Library,2 Madison St,West Harrison,NY,10604,0.99
library,"Purchase College, SUNY Library",735 Anderson Hill Rd,,,10577,0.96
library,Rye Free Reading Room,1061 Boston Post Rd,Rye,NY,10580,0.96
library,Port Chester-Rye Brook Public Library,1 Haseco Ave,Port Chester,NY,10573,0.96
library,Byram Shubert Library,21 Mead Ave,Greenwich,CT,06830,0.95
library,Bedford Free Library,32 Village Grn,Bedford,NY,10506,0.96
library,Pound Ridge Library,271 Westchester Ave,Pound Ridge,NY,10576,0.95
library,New Canaan Library,151 Main St,New Canaan,CT,06840,0.93
library,Greenwich Library,101 W Putnam Ave,Greenwich,CT,06830,0.96
library,Cos Cob Library,5 Sinawoy Rd,Cos Cob,CT,06807,0.96
library,Perrot Memorial Library,90 Sound Beach Ave,Old Greenwich,CT,06870,0.96
library,Ferguson Library,"College Library, 1 University Pl",Stamford,CT,06901,0.96
library,Darien Library,1441 Post Rd,Darien,CT,06820,0.99
library,Wilton Library,137 Old Ridgefield Rd,Wilton,CT,06897,0.99
library,Norwalk Public Library,1 Belden Ave,Norwalk,CT,06850,0.96
library,Weston Public Library,56 Norfield Rd,Weston,CT,06883,0.96
library,East Norwalk Association Library,51 Van Zant St,Norwalk,CT,06855,0.95
library,Ryan Matura Library,"Ryan-Matura Library, 5151 Park Ave",Fairfield,CT,06825,0.95
library,Black Rock Library,2705 Fairfield Ave,Bridgeport,CT,06605,0.96
library,Fairfield Public Library,1080 Old Post Rd,Fairfield,CT,06824,0.95
library,Bridgeport Public Library East Side Branch,1174 E Main St,Bridgeport,CT,06608,0.95
library,Law Library At Bridgeport,1061 Main St,Bridgeport,CT,06604,0.96
library,Fairchild Nichols Memorial Library,1718 Huntington Tpke,Trumbull,CT,06611,0.95
library,"Stratford Library Association - Stratford, CT",2203 Main St,Stratford,CT,06615,0.99
library,Bridgeport Downtown Special Services District,938 Broad St,Bridgeport,CT,06604,0.95
library,Bridgeport Public Library,925 Broad St,Bridgeport,CT,06604,0.96
library,Bridgeport Public Library Newfield Branch,755 Central Ave,Bridgeport,CT,06607,0.96
library,The Brookfield Library,182 Whisconier Rd,Brookfield,CT,06804,0.95
library,Ruth A Haas Library,181 White St,Danbury,CT,06810,0.95
library,Danbury Library,170 Main St,Danbury,CT,06810,0.99
library,Cyrenius H. Booth Library,25 Main St,Newtown,CT,06470,0.95
library,Long Ridge Library,191 Long Ridge Rd,Danbury,CT,06810,0.96
library,Bethel Public Library,189 Greenwood Ave,Bethel,CT,06801,0.99
library,Mark Twain Library,439 Redding Rd,Redding,CT,06896,0.92
library,Southbury Public Library,100 Poverty Rd,Southbury,CT,06488,0.96
library,Oxford Public Library,49 Great Oak Rd,Oxford,CT,06478,0.96
library,Easton Public Library,691 Morehouse Rd,Easton,CT,06612,0.95
library,Trumbull Library System,33 Quality St,Trumbull,CT,06611,0.93
library,Edith Wheeler Memorial Library,733 Monroe Tpke,Monroe,CT,06468,0.95
library,Huntington Branch Library,41 Church St,Shelton,CT,06484,0.96
library,Kent Memorial Library,32 N Main St,Kent,CT,06757,0.96
library,Warren Public Library,15 Sackett Hill Rd,Warren,CT,06754,0.96
library,New Milford Public Library,24 Main St,New Milford,CT,06776,0.95
library,"Gunn Memorial Library, Inc.",5 Wykeham Rd,Washington,CT,06793,0.96
library,Burnham Library,62 Main St S,Bridgewater,CT,06752,0.95
library,Minor Memorial Library,23 South St,Roxbury,CT,06783,0.96
library,Oliver Wolcott Library,160 South St,Litchfield,CT,06759,0.95
library,Morris Public Library,4 North St,Morris,CT,06763,0.95
library,Bethlehem Public Library,32 Main St S,Bethlehem,CT,06751,0.95
library,Woodbury Public Library,269 Main St S,Woodbury,CT,06798,0.96
library,Pleasant Valley Free Library,1584 Main St,Pleasant Valley,NY,12569,0.95
library,LaGrange Association Library,1110 Route 55,La Grange,NY,12540,0.96
library,Beekman Library,11 Town Center Blvd,Hopewell Junction,NY,12533,0.96
library,The Dover Plains Library,1797 RT-22,Wingdale,NY,12594,0.95
library,Patterson Library,1167 Route 311,Patterson,NY,12563,0.99
library,The Sherman Library,1 Route 37 Ctr,Sherman,CT,06784,0.95
library,Pine Plains Free Library,7775 S Main St,Pine Plains,NY,12567,0.96
library,Clinton Community Library,1215 Centre Rd,Rhinebeck,NY,12572,0.96
library,Stanford Free Library,6035 RT-82,Stanfordville,NY,12581,0.96
library,Millbrook Library,3 Friendly Ln,Millbrook,NY,12545,0.99
library,NorthEast-Millerton Library,75 Main St,Millerton,NY,12546,0.92
library,Amenia Free Library,3309 RT-343,Amenia,NY,12501,0.96
library,The Hotchkiss Library of Sharon,10 Upper Main St,Sharon,CT,06069,0.96
library,Scoville Memorial Library,38 Main St,Salisbury,CT,06068,0.95
library,Edsel Ford Memorial Library,11 Interlaken Rd,Salisbury,CT,06039,0.95
library,Douglas Library,108 Main St,North Canaan,CT,06018,0.96
library,David M. Hunt Library,63 Main St,Falls Village,CT,06031,0.95
library,Haystack Book Festival,,Norfolk,CT,,0.92
library,Norfolk Library,9 Greenwoods Rd E,Norfolk,CT,06058,0.95
library,Ramsdell Public Library,1087 Main St,Great Barrington,MA,01236,0.96
library,Mason Public Library,231 Main St,Great Barrington,MA,01230,0.95
library,Egremont Free Library,1 Button Ball Ln,Egremont,MA,01230,0.96
library,Bushnell-Sage Library,48 Main St,Sheffield,MA,01257,0.96
library,Monterey Library,452 Main Rd,Monterey,MA,01245,0.95
library,New Lebanon Library,550 State Route 20,New Lebanon,NY,12125,0.96
library,Stephentown Memorial Library,472 State Route 43,Stephentown,NY,12168,0.95
library,Taylor Memorial Library,155 Main St,Hancock,MA,01237,0.96
library,West Stockbridge Police Department,21 State Line Rd,West Stockbridge,MA,01266,0.95
library,Berkshire Law Library,76 East St,Pittsfield,MA,01201,0.95
library,Berkshire Athenaeum,1 Wendell Ave,Pittsfield,MA,01201,0.96
library,Dalton Free Public Library,462 Main St,Dalton,MA,01226,0.96
library,Lenox Library,18 Main St,Lenox,MA,01240,0.96
library,Lee Library,100 Main St,Lee,MA,01238,0.96
library,Castleton Public Library,85 S Main St,Castleton-on-Hudson,NY,12033,0.96
library,RCS Community Library,95 Main St,Ravena,NY,12143,0.99
library,Heermance Memorial Library,1 Ely St,Coxsackie,NY,12051,0.95
library,Kinderhook Memorial Library,18 Hudson St,Kinderhook,NY,12106,0.95
library,Valatie Free Library,1036 Kinderhook St,Valatie,NY,12184,0.96
library,Nassau Free Library,18 Church St,Nassau,NY,12123,0.96
library,North Chatham Free Library,4287 Route 203,North Chatham,NY,12132,0.95
library,"Chatham Public Library, Chatham, New York",11 Woodbridge Ave,Chatham,NY,12037,0.95
library,D R Evarts Library,80 2nd St,Athens,NY,12015,0.95
library,Hudson Area Library,51 N 5th St,Hudson,NY,12534,0.96
library,Rudolf Steiner Library,351 Fairview Ave,Greenport,NY,12534,0.96
library,Claverack Free Library,629 State Route 23B,Claverack,NY,12534,0.96
library,Philmont Public Library,101 Main St,Philmont,NY,12565,0.96
library,Roeliff Jansen Community Library,9091 State Route 22,Hillsdale,NY,12529,0.95
library,Mountain Top Library,6093 Main St,Tannersville,NY,12485,0.95
