category,name,address,city,state,zip,confidence
grocery_store,Super One Foods,440 US-41,Negaunee,MI,49866,0.99
grocery_store,Gordon Food Service Store,3480 US-41,Marquette,MI,49855,0.99
grocery_store,Super One Foods,3070 US-41,Marquette,MI,49855,0.99
supermarket,Tadych's Marketplace Foods,1401 Odovero Dr,Marquette,MI,49855,0.96
supermarket,Marquette Food Co-op,502 W Washington St,Marquette,MI,49855,0.98
specialty_grocery_store,Spice Merchants,106 W Washington St,Marquette,MI,49855,0.95
grocery_store,Keweenaw Kountry Store,41586 US Highway 41,Chassell,MI,49916,0.96
organic_grocery_store,Back Road Organic Supply,14081 Tangen Rd,Baraga,MI,49908,0.96
grocery_store,Larry's Market,204 US-41,Baraga,MI,49908,0.96
grocery_store,Pat's Foods,139 N Main St,L'Anse,MI,49946,0.95
organic_grocery_store,Loving Dove Farmacia & The Organic Cafe,119 US Highway 41,L'Anse,MI,49946,0.95
grocery_store,Michigamme Market,29471 US Highway 41,Michigamme,MI,49861,0.95
supermarket,Family Foods,318 W Adams St,Iron River,MI,49935,0.96
grocery_store,Charlie’s NW Market,4251 County Road B,Land O Lakes,WI,54540,0.96
grocery_store,Watton Country Store,11863 State Highway M28,Watton,MI,49970,0.96
supermarket,Karvakko's Market,34961 Tapiola Rd,Portage Twp,MI,49916,0.96
grocery_store,Gogebic Grocery,9456 State Highway M64,Marenisco,MI,49947,0.95
grocery_store,Lakewood Market,5462 Park St,Boulder Junction,WI,54512,0.96
grocery_store,Village Market,133 County Rd W,Manitowish Waters,WI,54545,0.96
grocery_store,Trig's,9750 WI-70,Minocqua,WI,54548,0.99
supermarket,Save More Marketplace,8522 US-51 N,Minocqua,WI,54548,0.95
grocery_store,Minocqua Popcorn and Puffs,412 Oneida St,Minocqua,WI,54548,0.99
grocery_store,Trig's,232 S Courtney St,Rhinelander,WI,54501,0.99
grocery_store,Merit Enterprises Inc,4703 County P,Rhinelander,WI,54501,0.96
grocery_store,Camp's Fresh Market,474 WI-70,St Germain,WI,54558,0.98
grocery_store,Pick 'n Save,711 US Highway 45 N,Eagle River,WI,54521,0.99
grocery_store,Trig's,925 E Wall St,Eagle River,WI,54521,0.99
grocery_store,Three Lakes Town Market,1593 WI-32,Three Lakes,WI,54562,0.96
grocery_store,Schaefers IGA,600 E Pioneer St,Crandon,WI,54520,0.96
grocery_store,White Lake Market,633 Bissell St,White Lake,WI,54491,0.95
grocery_store,Neva Grocery And Gas,N5315 County Road A,Deerbrook,WI,54424,0.95
grocery_store,Pick 'N Save Money Services,406 WI-64,Antigo,WI,54409,0.99
supermarket,"Hyland Lakes Spuds, Inc.",N4491 County Road BB,Antigo,WI,54409,0.95
grocery_store,Prairie Pines Country Store,N5448 WI-17,Gleason,WI,54435,0.95
grocery_store,Festival Foods,110 S 17th Ave,Wausau,WI,54401,0.99
